"12 Angry Men (1957)"	["Star Wars (1977)", 0.9896826208497256, 87]
"Contact (1997)"	["Braveheart (1995)", 0.9881985177566485, 102]
"Contact (1997)"	["Chasing Amy (1997)", 0.9883209932875624, 81]
"Contact (1997)"	["Alien (1979)", 0.9884764854928474, 87]
"Contact (1997)"	["Empire Strikes Back, The (1980)", 0.9888557104062158, 116]
"Contact (1997)"	["Scream (1996)", 0.9888637556083901, 109]
"Contact (1997)"	["L.A. Confidential (1997)", 0.9889142322587244, 109]
"Contact (1997)"	["Toy Story (1995)", 0.9889838835632453, 119]
"Contact (1997)"	["Star Wars (1977)", 0.9890004980281499, 208]
"Contact (1997)"	["Godfather, The (1972)", 0.9890317051927531, 129]
"Contact (1997)"	["Men in Black (1997)", 0.9890507649296801, 96]
"Contact (1997)"	["Amadeus (1984)", 0.9890605213017932, 82]
"Contact (1997)"	["Back to the Future (1985)", 0.9891245548053279, 94]
"Contact (1997)"	["Dead Poets Society (1989)", 0.9891337951604928, 82]
"Contact (1997)"	["Return of the Jedi (1983)", 0.9891628178127385, 167]
"Contact (1997)"	["Star Trek: First Contact (1996)", 0.9891793861868583, 114]
"Contact (1997)"	["Terminator 2: Judgment Day (1991)", 0.9892489567706849, 94]
"Contact (1997)"	["Pulp Fiction (1994)", 0.9893574688233236, 120]
"Contact (1997)"	["Jerry Maguire (1996)", 0.9893744953019293, 111]
"Contact (1997)"	["Air Force One (1997)", 0.989379013642033, 121]
"Contact (1997)"	["Princess Bride, The (1987)", 0.9893962231383784, 105]
"Contact (1997)"	["Raiders of the Lost Ark (1981)", 0.9893997249995782, 134]
"Contact (1997)"	["Aliens (1986)", 0.9894847857636456, 93]
"Contact (1997)"	["Full Monty, The (1997)", 0.989514348785872, 93]
"Contact (1997)"	["Sense and Sensibility (1995)", 0.9895462653276719, 84]
"Contact (1997)"	["Blade Runner (1982)", 0.989616028620085, 90]
"Contact (1997)"	["Monty Python and the Holy Grail (1974)", 0.9897408101473094, 95]
"Contact (1997)"	["Fugitive, The (1993)", 0.9897510980966325, 105]
"Contact (1997)"	["Shawshank Redemption, The (1994)", 0.9897663145911162, 103]
"Contact (1997)"	["Dead Man Walking (1995)", 0.9899214249828239, 93]
"Contact (1997)"	["English Patient, The (1996)", 0.9900500675433712, 114]
"Contact (1997)"	["Fargo (1996)", 0.9901160111544892, 146]
"Contact (1997)"	["Conspiracy Theory (1997)", 0.9902074093167834, 81]
"Contact (1997)"	["Game, The (1997)", 0.9902769326455295, 83]
"Contact (1997)"	["Usual Suspects, The (1995)", 0.990531867445107, 100]
"Contact (1997)"	["Liar Liar (1997)", 0.9905728281525152, 92]
"Contact (1997)"	["Good Will Hunting (1997)", 0.9905787410271237, 87]
"Contact (1997)"	["Titanic (1997)", 0.9906749584608279, 139]
"Contact (1997)"	["Schindler's List (1993)", 0.9906955780110168, 101]
"Cool Hand Luke (1967)"	["Silence of the Lambs, The (1991)", 0.988015636806905, 83]
"Cool Hand Luke (1967)"	["Star Wars (1977)", 0.9903243275194303, 89]
"Cool Hand Luke (1967)"	["Raiders of the Lost Ark (1981)", 0.9908224649959647, 90]
"Cool Hand Luke (1967)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9910273182382513, 81]
"Cool Hand Luke (1967)"	["Godfather, The (1972)", 0.991092238897875, 82]
"Courage Under Fire (1996)"	["Star Wars (1977)", 0.9892120717613754, 97]
"Crimson Tide (1995)"	["Raiders of the Lost Ark (1981)", 0.9913929001845121, 81]
"Dances with Wolves (1990)"	["Fargo (1996)", 0.9873204200931363, 93]
"Dances with Wolves (1990)"	["Aliens (1986)", 0.9881632376745516, 85]
"Dances with Wolves (1990)"	["Empire Strikes Back, The (1980)", 0.9883875238789336, 108]
"Dances with Wolves (1990)"	["Back to the Future (1985)", 0.9883996812449151, 99]
"Dances with Wolves (1990)"	["Godfather, The (1972)", 0.9887094562860045, 98]
"Dances with Wolves (1990)"	["Apollo 13 (1995)", 0.9887681762139993, 87]
"Dances with Wolves (1990)"	["Casablanca (1942)", 0.9888226025974529, 82]
"Dances with Wolves (1990)"	["Forrest Gump (1994)", 0.9888544300882081, 110]
"Dances with Wolves (1990)"	["Groundhog Day (1993)", 0.9888851402410312, 85]
"Dances with Wolves (1990)"	["Wizard of Oz, The (1939)", 0.9892663742868477, 88]
"Dances with Wolves (1990)"	["E.T. the Extra-Terrestrial (1982)", 0.9893392539006813, 101]
"Dances with Wolves (1990)"	["Fugitive, The (1993)", 0.9893476144180254, 103]
"Dances with Wolves (1990)"	["Terminator 2: Judgment Day (1991)", 0.9893823675753598, 86]
"Dances with Wolves (1990)"	["Pulp Fiction (1994)", 0.9894006999084022, 92]
"Dances with Wolves (1990)"	["Shawshank Redemption, The (1994)", 0.9894304407700927, 103]
"Dances with Wolves (1990)"	["Dead Poets Society (1989)", 0.9894568127319059, 90]
"Dances with Wolves (1990)"	["Toy Story (1995)", 0.9898795851937696, 91]
"Dances with Wolves (1990)"	["Indiana Jones and the Last Crusade (1989)", 0.9899456082712207, 101]
"Dances with Wolves (1990)"	["Return of the Jedi (1983)", 0.9899872562770545, 103]
"Dances with Wolves (1990)"	["When Harry Met Sally... (1989)", 0.989995255522941, 98]
"Dances with Wolves (1990)"	["To Kill a Mockingbird (1962)", 0.9901321047615872, 84]
"Dances with Wolves (1990)"	["Star Wars (1977)", 0.9903009725220623, 132]
"Dances with Wolves (1990)"	["Amadeus (1984)", 0.9904241606051536, 88]
"Dances with Wolves (1990)"	["Monty Python and the Holy Grail (1974)", 0.9904635710849515, 88]
"Dances with Wolves (1990)"	["Princess Bride, The (1987)", 0.9905542859297843, 95]
"Dances with Wolves (1990)"	["Raiders of the Lost Ark (1981)", 0.9906812707633763, 131]
"Dances with Wolves (1990)"	["Braveheart (1995)", 0.9907290319101879, 98]
"Dances with Wolves (1990)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9911349398086964, 93]
"Dances with Wolves (1990)"	["Alien (1979)", 0.9912320649674166, 83]
"Dances with Wolves (1990)"	["Silence of the Lambs, The (1991)", 0.9914964206904074, 122]
"Dances with Wolves (1990)"	["Terminator, The (1984)", 0.9915356711003629, 82]
"Dances with Wolves (1990)"	["Schindler's List (1993)", 0.9920153744173337, 110]
"Dave (1993)"	["Return of the Jedi (1983)", 0.9877507304969855, 82]
"Dave (1993)"	["Star Wars (1977)", 0.990665134011443, 90]
"Dave (1993)"	["Raiders of the Lost Ark (1981)", 0.9907704919227079, 87]
"Dead Man Walking (1995)"	["Return of the Jedi (1983)", 0.9872682872061451, 99]
"Dead Man Walking (1995)"	["Jerry Maguire (1996)", 0.9884451509801141, 91]
"Dead Man Walking (1995)"	["Toy Story (1995)", 0.9886928120060166, 97]
"Dead Man Walking (1995)"	["Monty Python and the Holy Grail (1974)", 0.9887538906234552, 82]
"Dead Man Walking (1995)"	["Empire Strikes Back, The (1980)", 0.9889705894655684, 82]
"Dead Man Walking (1995)"	["English Patient, The (1996)", 0.989127876404932, 99]
"Dead Man Walking (1995)"	["Star Wars (1977)", 0.9894223727360408, 131]
"Dead Man Walking (1995)"	["Sense and Sensibility (1995)", 0.9894589581467836, 84]
"Dead Man Walking (1995)"	["Twelve Monkeys (1995)", 0.9894738945437656, 99]
"Dead Man Walking (1995)"	["Silence of the Lambs, The (1991)", 0.9894889331664317, 114]
"Dead Man Walking (1995)"	["Leaving Las Vegas (1995)", 0.9897105031328411, 92]
"Dead Man Walking (1995)"	["Amadeus (1984)", 0.9898661773144795, 85]
"Dead Man Walking (1995)"	["Raiders of the Lost Ark (1981)", 0.9899178117676847, 99]
"Dead Man Walking (1995)"	["Contact (1997)", 0.9899214249828239, 93]
"Dead Man Walking (1995)"	["Pulp Fiction (1994)", 0.9900023203756882, 103]
"Dead Man Walking (1995)"	["Usual Suspects, The (1995)", 0.9900534294703864, 94]
"Dead Man Walking (1995)"	["Godfather, The (1972)", 0.9900538207878573, 122]
"Dead Man Walking (1995)"	["Fargo (1996)", 0.9908307661226864, 146]
"Dead Man Walking (1995)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9923058155755862, 86]
"Dead Man Walking (1995)"	["Shawshank Redemption, The (1994)", 0.9925826933601772, 101]
"Dead Man Walking (1995)"	["Schindler's List (1993)", 0.9930518406904464, 103]
"Dead Poets Society (1989)"	["E.T. the Extra-Terrestrial (1982)", 0.987225945737215, 105]
"Dead Poets Society (1989)"	["Toy Story (1995)", 0.9873136588214521, 97]
"Dead Poets Society (1989)"	["2001: A Space Odyssey (1968)", 0.9873847883692988, 81]
"Dead Poets Society (1989)"	["Return of the Jedi (1983)", 0.9875807092119115, 119]
"Dead Poets Society (1989)"	["Fargo (1996)", 0.9876810781979946, 113]
"Dead Poets Society (1989)"	["Empire Strikes Back, The (1980)", 0.9878530904103582, 128]
"Dead Poets Society (1989)"	["Indiana Jones and the Last Crusade (1989)", 0.987882258878252, 107]
"Dead Poets Society (1989)"	["Terminator, The (1984)", 0.9884811394151285, 88]
"Dead Poets Society (1989)"	["Monty Python and the Holy Grail (1974)", 0.988686123374857, 107]
"Dead Poets Society (1989)"	["Raising Arizona (1987)", 0.9888748083559951, 82]
"Dead Poets Society (1989)"	["Usual Suspects, The (1995)", 0.9889373595070725, 94]
"Dead Poets Society (1989)"	["Groundhog Day (1993)", 0.9891177052890777, 97]
"Dead Poets Society (1989)"	["Contact (1997)", 0.9891337951604928, 82]
"Dead Poets Society (1989)"	["Star Wars (1977)", 0.9891811093987442, 151]
"Dead Poets Society (1989)"	["Aliens (1986)", 0.9892024306742396, 90]
"Dead Poets Society (1989)"	["Amadeus (1984)", 0.989238145325073, 109]
"Dead Poets Society (1989)"	["Sting, The (1973)", 0.9893583504640125, 87]
"Dead Poets Society (1989)"	["Dances with Wolves (1990)", 0.9894568127319059, 90]
"Dead Poets Society (1989)"	["Field of Dreams (1989)", 0.9894701251236475, 83]
"Dead Poets Society (1989)"	["Jurassic Park (1993)", 0.9897537310837156, 87]
"Dead Poets Society (1989)"	["Forrest Gump (1994)", 0.989761660709333, 118]
"Dead Poets Society (1989)"	["Graduate, The (1967)", 0.9898841372683498, 87]
"Dead Poets Society (1989)"	["Godfather, The (1972)", 0.989891783741931, 102]
"Dead Poets Society (1989)"	["Wizard of Oz, The (1939)", 0.990001670785901, 85]
"Dead Poets Society (1989)"	["Terminator 2: Judgment Day (1991)", 0.9900901540338739, 91]
"Dead Poets Society (1989)"	["Casablanca (1942)", 0.9901245855363884, 88]
"Dead Poets Society (1989)"	["Braveheart (1995)", 0.9901322319338488, 101]
"Dead Poets Society (1989)"	["Pulp Fiction (1994)", 0.9901348451145601, 113]
"Dead Poets Society (1989)"	["Silence of the Lambs, The (1991)", 0.9904171214967672, 136]
"Dead Poets Society (1989)"	["Raiders of the Lost Ark (1981)", 0.9905721642739104, 144]
"Dead Poets Society (1989)"	["Fugitive, The (1993)", 0.9906776555018146, 107]
"Dead Poets Society (1989)"	["Apollo 13 (1995)", 0.9906849921813345, 103]
"Dead Poets Society (1989)"	["Shawshank Redemption, The (1994)", 0.9907743177305532, 119]
"Dead Poets Society (1989)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9908814618165307, 102]
"Dead Poets Society (1989)"	["Back to the Future (1985)", 0.9909280185498497, 111]
"Dead Poets Society (1989)"	["Alien (1979)", 0.9909382264996288, 96]
"Dead Poets Society (1989)"	["Schindler's List (1993)", 0.9909912301192468, 117]
"Dead Poets Society (1989)"	["Stand by Me (1986)", 0.9913998208759892, 83]
"Dead Poets Society (1989)"	["Blade Runner (1982)", 0.9915593744486284, 96]
"Dead Poets Society (1989)"	["It's a Wonderful Life (1946)", 0.9919682465464194, 85]
"Dead Poets Society (1989)"	["Princess Bride, The (1987)", 0.9919966163669459, 110]
"Dead Poets Society (1989)"	["When Harry Met Sally... (1989)", 0.9920304542879249, 113]
"Die Hard (1988)"	["Return of the Jedi (1983)", 0.9874694941681701, 115]
"Die Hard (1988)"	["Monty Python and the Holy Grail (1974)", 0.9877426625939899, 96]
"Die Hard (1988)"	["Toy Story (1995)", 0.988642844287932, 88]
"Die Hard (1988)"	["Terminator, The (1984)", 0.9889156223765984, 113]
"Die Hard (1988)"	["Usual Suspects, The (1995)", 0.9889564459201036, 91]
"Die Hard (1988)"	["Groundhog Day (1993)", 0.9891658445002923, 83]
"Die Hard (1988)"	["Empire Strikes Back, The (1980)", 0.9894318133198192, 122]
"Die Hard (1988)"	["Forrest Gump (1994)", 0.9894747764951155, 88]
"Die Hard (1988)"	["Indiana Jones and the Last Crusade (1989)", 0.989536955954939, 96]
"Die Hard (1988)"	["Alien (1979)", 0.9901169304354237, 96]
"Die Hard (1988)"	["Terminator 2: Judgment Day (1991)", 0.9901242820636116, 117]
"Die Hard (1988)"	["When Harry Met Sally... (1989)", 0.9902625506991757, 81]
"Die Hard (1988)"	["Godfather, The (1972)", 0.9903153711301332, 96]
"Die Hard (1988)"	["Shawshank Redemption, The (1994)", 0.9904115410953258, 97]
"Die Hard (1988)"	["Twelve Monkeys (1995)", 0.990633554770606, 82]
"Die Hard (1988)"	["Fargo (1996)", 0.9909437136902807, 97]
"Die Hard (1988)"	["Aliens (1986)", 0.9910211032833189, 95]
"Die Hard (1988)"	["Blade Runner (1982)", 0.9911871044687539, 90]
"Die Hard (1988)"	["Star Wars (1977)", 0.9912228589327438, 142]
"Die Hard (1988)"	["Fugitive, The (1993)", 0.9913029597436931, 112]
"Die Hard (1988)"	["Pulp Fiction (1994)", 0.9913267735687634, 116]
"Die Hard (1988)"	["Braveheart (1995)", 0.9914598663398566, 101]
"Die Hard (1988)"	["Princess Bride, The (1987)", 0.9914889640560783, 88]
"Die Hard (1988)"	["Schindler's List (1993)", 0.9918730643265616, 85]
"Die Hard (1988)"	["Silence of the Lambs, The (1991)", 0.9922558830642305, 119]
"Die Hard (1988)"	["Raiders of the Lost Ark (1981)", 0.9926140783648816, 143]
"Die Hard (1988)"	["Back to the Future (1985)", 0.9932800080879625, 109]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Raiders of the Lost Ark (1981)", 0.9883831839469185, 116]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Return of the Jedi (1983)", 0.9884298414650161, 88]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Princess Bride, The (1987)", 0.988983192739584, 86]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Blade Runner (1982)", 0.9892799924987007, 91]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Pulp Fiction (1994)", 0.9893810026574623, 106]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Shawshank Redemption, The (1994)", 0.9894403699793262, 89]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Amadeus (1984)", 0.9894685914879651, 90]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Empire Strikes Back, The (1980)", 0.9895276839971373, 95]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Silence of the Lambs, The (1991)", 0.9895348544348511, 107]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Graduate, The (1967)", 0.9895498784742385, 85]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Apocalypse Now (1979)", 0.9900629119873768, 82]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Fargo (1996)", 0.9902976870859176, 105]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Star Wars (1977)", 0.9904341976148837, 121]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Monty Python and the Holy Grail (1974)", 0.9904463128437061, 93]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Alien (1979)", 0.9905132152510351, 86]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["North by Northwest (1959)", 0.9908799385708469, 84]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9910117818810491, 100]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["2001: A Space Odyssey (1968)", 0.9912396668838293, 90]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Rear Window (1954)", 0.9917309812568907, 83]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Casablanca (1942)", 0.9917511019843289, 103]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Godfather, The (1972)", 0.9925702876074827, 99]
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)"	["Citizen Kane (1941)", 0.9926878603139757, 83]
"E.T. the Extra-Terrestrial (1982)"	["Dead Poets Society (1989)", 0.987225945737215, 105]
"E.T. the Extra-Terrestrial (1982)"	["Groundhog Day (1993)", 0.9879273513726501, 92]
"E.T. the Extra-Terrestrial (1982)"	["When Harry Met Sally... (1989)", 0.9879624733739125, 107]
"E.T. the Extra-Terrestrial (1982)"	["Contact (1997)", 0.9880744823652917, 81]
"E.T. the Extra-Terrestrial (1982)"	["Fugitive, The (1993)", 0.9882066037589206, 120]
"E.T. the Extra-Terrestrial (1982)"	["Sound of Music, The (1965)", 0.9883245767659079, 84]
"E.T. the Extra-Terrestrial (1982)"	["Independence Day (ID4) (1996)", 0.9885410766953795, 84]
"E.T. the Extra-Terrestrial (1982)"	["Four Weddings and a Funeral (1994)", 0.9887003077327775, 81]
"E.T. the Extra-Terrestrial (1982)"	["Braveheart (1995)", 0.9887455070640356, 105]
"E.T. the Extra-Terrestrial (1982)"	["Field of Dreams (1989)", 0.9887483780582361, 88]
"E.T. the Extra-Terrestrial (1982)"	["Return of the Jedi (1983)", 0.9887747845369832, 128]
"E.T. the Extra-Terrestrial (1982)"	["Blues Brothers, The (1980)", 0.9889459458796729, 84]
"E.T. the Extra-Terrestrial (1982)"	["Vertigo (1958)", 0.9889538501601399, 81]
"E.T. the Extra-Terrestrial (1982)"	["Monty Python and the Holy Grail (1974)", 0.9890433447329509, 98]
"E.T. the Extra-Terrestrial (1982)"	["Jurassic Park (1993)", 0.9891290037521382, 93]
"E.T. the Extra-Terrestrial (1982)"	["Apollo 13 (1995)", 0.9892811262682935, 121]
"E.T. the Extra-Terrestrial (1982)"	["2001: A Space Odyssey (1968)", 0.9893198075962863, 88]
"E.T. the Extra-Terrestrial (1982)"	["It's a Wonderful Life (1946)", 0.989330569129605, 96]
"E.T. the Extra-Terrestrial (1982)"	["Dances with Wolves (1990)", 0.9893392539006813, 101]
"E.T. the Extra-Terrestrial (1982)"	["Terminator 2: Judgment Day (1991)", 0.9894824499652636, 99]
"E.T. the Extra-Terrestrial (1982)"	["Shawshank Redemption, The (1994)", 0.9894845814634086, 116]
"E.T. the Extra-Terrestrial (1982)"	["Usual Suspects, The (1995)", 0.9895099730108089, 87]
"E.T. the Extra-Terrestrial (1982)"	["Indiana Jones and the Last Crusade (1989)", 0.9895254389056798, 107]
"E.T. the Extra-Terrestrial (1982)"	["Blade Runner (1982)", 0.9895501723381287, 81]
"E.T. the Extra-Terrestrial (1982)"	["Amadeus (1984)", 0.9895776332864707, 115]
"E.T. the Extra-Terrestrial (1982)"	["Godfather, The (1972)", 0.9895844546910929, 112]
"E.T. the Extra-Terrestrial (1982)"	["Toy Story (1995)", 0.9896244455503916, 111]
"E.T. the Extra-Terrestrial (1982)"	["Princess Bride, The (1987)", 0.989745312620346, 103]
"E.T. the Extra-Terrestrial (1982)"	["Pulp Fiction (1994)", 0.9897650109304098, 107]
"E.T. the Extra-Terrestrial (1982)"	["Psycho (1960)", 0.9898260124697408, 83]
"E.T. the Extra-Terrestrial (1982)"	["Forrest Gump (1994)", 0.989965574710916, 128]
"E.T. the Extra-Terrestrial (1982)"	["Wizard of Oz, The (1939)", 0.9900642363884108, 105]
"E.T. the Extra-Terrestrial (1982)"	["Alien (1979)", 0.9901439266989966, 104]
"E.T. the Extra-Terrestrial (1982)"	["To Kill a Mockingbird (1962)", 0.9901551804230952, 85]
"E.T. the Extra-Terrestrial (1982)"	["Fargo (1996)", 0.9902241786390513, 102]
"E.T. the Extra-Terrestrial (1982)"	["Aladdin (1992)", 0.9903417169188475, 81]
"E.T. the Extra-Terrestrial (1982)"	["Stand by Me (1986)", 0.990364111537316, 89]
"E.T. the Extra-Terrestrial (1982)"	["Schindler's List (1993)", 0.9903828267936121, 125]
"E.T. the Extra-Terrestrial (1982)"	["Sting, The (1973)", 0.9904674471683932, 86]
"E.T. the Extra-Terrestrial (1982)"	["Aliens (1986)", 0.9905196726340769, 95]
"E.T. the Extra-Terrestrial (1982)"	["Jaws (1975)", 0.9905291614383563, 88]
"E.T. the Extra-Terrestrial (1982)"	["Silence of the Lambs, The (1991)", 0.9906333205103128, 145]
"E.T. the Extra-Terrestrial (1982)"	["Jerry Maguire (1996)", 0.9907096073150848, 86]
"E.T. the Extra-Terrestrial (1982)"	["Graduate, The (1967)", 0.9909363689047067, 96]
"E.T. the Extra-Terrestrial (1982)"	["Terminator, The (1984)", 0.9909669843184877, 99]
"E.T. the Extra-Terrestrial (1982)"	["One Flew Over the Cuckoo's Nest (1975)", 0.9910216823997948, 108]
"E.T. the Extra-Terrestrial (1982)"	["Raiders of the Lost Ark (1981)", 0.9910982495729849, 153]
"E.T. the Extra-Terrestrial (1982)"	["Casablanca (1942)", 0.9913635295863904, 103]
"E.T. the Extra-Terrestrial (1982)"	["Back to the Future (1985)", 0.9917468055150795, 122]
"E.T. the Extra-Terrestrial (1982)"	["Empire Strikes Back, The (1980)", 0.9920255918691017, 138]
"E.T. the Extra-Terrestrial (1982)"	["Star Wars (1977)", 0.9936147177559697, 162]
"Emma (1996)"	["Sense and Sensibility (1995)", 0.9925356260056566, 86]
"Empire Strikes Back, The (1980)"	["Brazil (1985)", 0.9861839493773166, 84]
"Empire Strikes Back, The (1980)"	["Fish Called Wanda, A (1988)", 0.9867129189903281, 103]
"Empire Strikes Back, The (1980)"	["Raising Arizona (1987)", 0.9872249051453897, 105]
"Empire Strikes Back, The (1980)"	["This Is Spinal Tap (1984)", 0.9875521847701357, 86]
"Empire Strikes Back, The (1980)"	["Top Gun (1986)", 0.9878114101931557, 85]
"Empire Strikes Back, The (1980)"	["Dead Poets Society (1989)", 0.9878530904103582, 128]
"Empire Strikes Back, The (1980)"	["Gandhi (1982)", 0.9880948147179811, 86]
"Empire Strikes Back, The (1980)"	["To Kill a Mockingbird (1962)", 0.9881394725430553, 116]
"Empire Strikes Back, The (1980)"	["Hunt for Red October, The (1990)", 0.9882019443900294, 112]
"Empire Strikes Back, The (1980)"	["Clockwork Orange, A (1971)", 0.9882622954863997, 97]
"Empire Strikes Back, The (1980)"	["Dances with Wolves (1990)", 0.9883875238789336, 108]
"Empire Strikes Back, The (1980)"	["Sound of Music, The (1965)", 0.9884196406698471, 93]
"Empire Strikes Back, The (1980)"	["Shining, The (1980)", 0.9884746690102203, 84]
"Empire Strikes Back, The (1980)"	["It's a Wonderful Life (1946)", 0.9885149529109744, 119]
"Empire Strikes Back, The (1980)"	["Young Frankenstein (1974)", 0.988521477354341, 97]
"Empire Strikes Back, The (1980)"	["Get Shorty (1995)", 0.9885259287054565, 91]
"Empire Strikes Back, The (1980)"	["Wizard of Oz, The (1939)", 0.9886926232223022, 125]
"Empire Strikes Back, The (1980)"	["Bridge on the River Kwai, The (1957)", 0.9887326826088587, 84]
"Empire Strikes Back, The (1980)"	["Vertigo (1958)", 0.9887904974695345, 95]
"Empire Strikes Back, The (1980)"	["Forrest Gump (1994)", 0.9888215977745116, 146]
"Empire Strikes Back, The (1980)"	["Field of Dreams (1989)", 0.9888525675970452, 94]
"Empire Strikes Back, The (1980)"	["Sting, The (1973)", 0.9888544300882081, 110]
"Empire Strikes Back, The (1980)"	["Contact (1997)", 0.9888557104062158, 116]
"Empire Strikes Back, The (1980)"	["Psycho (1960)", 0.9889384106328099, 104]
"Empire Strikes Back, The (1980)"	["Independence Day (ID4) (1996)", 0.9889453653474451, 111]
"Empire Strikes Back, The (1980)"	["Willy Wonka and the Chocolate Factory (1971)", 0.9889500746992871, 96]
"Empire Strikes Back, The (1980)"	["Dead Man Walking (1995)", 0.9889705894655684, 82]
"Empire Strikes Back, The (1980)"	["Blues Brothers, The (1980)", 0.9890458872236229, 113]
"Empire Strikes Back, The (1980)"	["M*A*S*H (1970)", 0.9890565833760799, 92]
"Empire Strikes Back, The (1980)"	["Toy Story (1995)", 0.9891275846635853, 155]
"Empire Strikes Back, The (1980)"	["Babe (1995)", 0.9892409909922015, 102]
"Empire Strikes Back, The (1980)"	["Beauty and the Beast (1991)", 0.9892866191101509, 99]
"Empire Strikes Back, The (1980)"	["2001: A Space Odyssey (1968)", 0.9893025762089277, 118]
"Empire Strikes Back, The (1980)"	["Groundhog Day (1993)", 0.9893149712086134, 128]
"Empire Strikes Back, The (1980)"	["Four Weddings and a Funeral (1994)", 0.989315150868609, 90]
"Empire Strikes Back, The (1980)"	["Glory (1989)", 0.9893245778351217, 97]
"Empire Strikes Back, The (1980)"	["When Harry Met Sally... (1989)", 0.989371326344839, 130]
"Empire Strikes Back, The (1980)"	["Godfather, The (1972)", 0.9894102764838076, 149]
"Empire Strikes Back, The (1980)"	["Unforgiven (1992)", 0.9894242609735582, 84]
"Empire Strikes Back, The (1980)"	["Die Hard (1988)", 0.9894318133198192, 122]
"Empire Strikes Back, The (1980)"	["Alien (1979)", 0.9894861507681935, 154]
"Empire Strikes Back, The (1980)"	["Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)", 0.9895276839971373, 95]
"Empire Strikes Back, The (1980)"	["Jurassic Park (1993)", 0.9895293214569792, 121]
"Empire Strikes Back, The (1980)"	["Twelve Monkeys (1995)", 0.9895511678019778, 125]
"Empire Strikes Back, The (1980)"	["Silence of the Lambs, The (1991)", 0.9895640063973931, 198]
"Empire Strikes Back, The (1980)"	["Butch Cassidy and the Sundance Kid (1969)", 0.9895932611783875, 90]
"Empire Strikes Back, The (1980)"	["North by Northwest (1959)", 0.989614243323442, 96]
"Empire Strikes Back, The (1980)"	["Rock, The (1996)", 0.9896342241951082, 107]
"Empire Strikes Back, The (1980)"	["Terminator, The (1984)", 0.9897057487108611, 160]
"Empire Strikes Back, The (1980)"	["Aliens (1986)", 0.98973699165167, 148]
"Empire Strikes Back, The (1980)"	["Princess Bride, The (1987)", 0.9897959705558788, 172]
"Empire Strikes Back, The (1980)"	["Amadeus (1984)", 0.9898098028979472, 132]
"Empire Strikes Back, The (1980)"	["Blade Runner (1982)", 0.9898158325012959, 152]
"Empire Strikes Back, The (1980)"	["Lion King, The (1994)", 0.9898180856323074, 100]
"Empire Strikes Back, The (1980)"	["Monty Python and the Holy Grail (1974)", 0.9898205954794888, 160]
"Empire Strikes Back, The (1980)"	["Graduate, The (1967)", 0.9898397910896362, 98]
"Empire Strikes Back, The (1980)"	["Lawrence of Arabia (1962)", 0.9899010985918155, 89]
"Empire Strikes Back, The (1980)"	["Braveheart (1995)", 0.9899116273432573, 159]
"Empire Strikes Back, The (1980)"	["Seven (Se7en) (1995)", 0.9899414241831781, 106]
"Empire Strikes Back, The (1980)"	["Sleepless in Seattle (1993)", 0.9899419639536086, 87]
"Empire Strikes Back, The (1980)"	["Apollo 13 (1995)", 0.9899943948291954, 130]
"Empire Strikes Back, The (1980)"	["Jerry Maguire (1996)", 0.9900481272129776, 99]
"Empire Strikes Back, The (1980)"	["Usual Suspects, The (1995)", 0.9900498919402156, 134]
